t,screen,left_node,left_raw_cm,left_filtered_cm,left_rejected,centre_node,centre_raw_cm,centre_filtered_cm,centre_rejected,right_node,right_raw_cm,right_filtered_cm,right_rejected,active_sensor,active_cm,status,held,bad_readings,grid_x,grid_y,raw_grid_x,raw_grid_y,calibrated,alert_cm,max_cm
26196,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26275,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26276,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26293,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26294,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26294,game,3,,,7,1,,212.23,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26376,game,3,,,7,1,,,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26377,game,3,,,7,1,,,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26392,game,3,,,7,1,,,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26393,game,3,,,7,1,,,147,2,,117.65,66,right,117.65,ok,0,0,1,1,2,2,1,10,150
26478,game,3,,,7,1,,,147,2,,,66,,,ok,1,0,1,1,,,1,10,150
26479,game,3,,,7,1,,,147,2,,,66,,,ok,1,0,1,1,,,1,10,150
26509,game,3,,,7,1,,,147,2,,,66,,,ok,1,0,1,1,,,1,10,150
26579,game,3,,,7,1,,,147,2,,,66,,,ok,1,1,1,1,,,1,10,150
26584,game,3,,,7,1,,,147,2,,,66,,,ok,1,2,1,1,,,1,10,150
26584,game,3,,,7,1,,,147,2,,,66,,,ok,1,2,1,1,,,1,10,150
26685,game,3,,,7,1,,,147,2,,,66,,,ok,1,3,1,1,,,1,10,150
26685,game,3,,,7,1,,,147,2,,,66,,,ok,1,3,1,1,,,1,10,150
26703,game,3,,,7,1,,,147,2,,,66,,,ok,1,3,1,1,,,1,10,150
26704,game,3,,,7,1,,,147,2,,,66,,,ok,1,4,1,1,,,1,10,150
26705,game,3,,,7,1,,,147,2,,,66,,,ok,1,4,1,1,,,1,10,150
26785,game,3,,,7,1,,,147,2,,,66,,,ok,1,5,1,1,,,1,10,150
26787,game,3,,,7,1,,,147,2,,,66,,,ok,1,5,1,1,,,1,10,150
26807,game,3,,,7,1,,,147,2,,,66,,,ok,1,6,1,1,,,1,10,150
26887,game,3,,,7,1,191.53,,147,2,72.68,,66,,,ok,1,7,1,1,,,1,10,150
26889,game,3,,,7,1,191.53,191.53,147,2,72.68,,67,centre,191.53,ok,1,8,1,1,,,1,10,150
26889,game,3,,,7,1,191.53,191.53,147,2,72.68,,67,centre,191.53,ok,1,8,1,1,,,1,10,150
26989,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
26990,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27009,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27010,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27011,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27031,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27095,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27101,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27102,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27134,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27196,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27197,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27214,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27296,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27306,game,3,,,7,1,,191.53,147,2,,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27312,game,3,,,7,1,,191.53,147,2,194.24,72.68,73,right,72.68,ok,0,0,1,1,2,1,1,10,150
27336,game,3,,,7,1,,191.53,147,2,194.24,72.68,74,right,72.68,ok,0,0,1,1,2,1,1,10,150
27414,game,3,,,7,1,,,147,2,194.24,194.24,80,right,194.24,ok,1,0,1,1,,,1,10,150
27415,game,3,,,7,1,,,147,2,194.24,194.24,80,right,194.24,ok,1,0,1,1,,,1,10,150
27432,game,3,,,7,1,,,147,2,,194.24,80,right,194.24,ok,1,1,1,1,,,1,10,150
27433,game,3,,,7,1,,,147,2,,194.24,80,right,194.24,ok,1,2,1,1,,,1,10,150
27504,game,3,,,7,1,,,147,2,,194.24,80,right,194.24,ok,1,3,1,1,,,1,10,150
27505,game,3,,,7,1,,,147,2,,194.24,80,right,194.24,ok,1,3,1,1,,,1,10,150
27525,game,3,,,7,1,,,147,2,,194.24,80,right,194.24,ok,1,3,1,1,,,1,10,150
27603,game,3,,,7,1,,,147,2,,194.24,80,right,194.24,ok,1,4,1,1,,,1,10,150
27609,game,3,,,7,1,156.99,,147,2,,194.24,80,right,194.24,ok,1,5,1,1,,,1,10,150
27609,game,3,,,7,1,156.99,,147,2,,194.24,80,right,194.24,ok,1,5,1,1,,,1,10,150
27643,game,3,,,7,1,156.99,,147,2,,194.24,80,right,194.24,ok,1,5,1,1,,,1,10,150
27706,game,3,,,7,1,156.99,156.99,147,2,,194.24,80,centre,156.99,ok,1,6,1,1,,,1,10,150
27710,game,3,,,7,1,156.99,156.99,147,2,64.3,194.24,80,centre,156.99,ok,1,7,1,1,,,1,10,150
27715,game,3,,,7,1,,156.99,147,2,64.3,194.24,81,centre,156.99,ok,1,8,1,1,,,1,10,150
27716,game,3,,,7,1,,156.99,147,2,64.3,194.24,81,centre,156.99,ok,1,8,1,1,,,1,10,150
27810,game,3,,,7,1,,156.99,147,2,64.3,64.3,87,right,64.3,ok,0,0,1,1,2,1,1,10,150
27815,game,3,,,7,1,,156.99,147,2,64.3,64.3,87,right,64.3,ok,0,0,1,1,2,1,1,10,150
27816,game,3,,,7,1,,156.99,147,2,64.3,64.3,87,right,64.3,ok,0,0,1,1,2,1,1,10,150
27911,game,3,,,7,1,,156.99,147,2,,64.3,87,right,64.3,ok,0,0,1,1,2,1,1,10,150
27912,game,3,,,7,1,,156.99,147,2,,64.3,87,right,64.3,ok,0,0,1,1,2,1,1,10,150
27928,game,3,,,7,1,,156.99,147,2,,64.3,87,right,64.3,ok,0,0,1,1,2,1,1,10,150
27929,game,3,,,7,1,,156.99,147,2,,64.3,87,right,64.3,ok,0,0,1,1,2,1,1,10,150
28013,game,3,,,7,1,,156.99,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28021,game,3,,,7,1,,156.99,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28022,game,3,,,7,1,,156.99,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28117,game,3,,,7,1,,,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28118,game,3,,,7,1,,,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28119,game,3,,,7,1,,,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28152,game,3,,,7,1,,,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28152,game,3,,,7,1,,,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28172,game,3,,,7,1,,,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28219,game,3,,,7,1,,,147,2,,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28231,game,3,,,7,1,,,147,2,212.54,64.3,87,right,64.3,ok,0,0,2,1,2,1,1,10,150
28322,game,3,,,7,1,,,147,2,212.54,212.54,94,right,212.54,ok,1,0,2,1,,,1,10,150
28323,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,0,2,1,,,1,10,150
28341,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,1,2,1,,,1,10,150
28342,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,1,2,1,,,1,10,150
28424,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,2,2,1,,,1,10,150
28426,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,3,2,1,,,1,10,150
28426,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,3,2,1,,,1,10,150
28448,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,3,2,1,,,1,10,150
28525,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,4,2,1,,,1,10,150
28526,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,4,2,1,,,1,10,150
28543,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,4,2,1,,,1,10,150
28544,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,4,2,1,,,1,10,150
28627,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,5,2,1,,,1,10,150
28628,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,5,2,1,,,1,10,150
28644,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,5,2,1,,,1,10,150
28646,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,6,2,1,,,1,10,150
28677,game,3,,,7,1,,,147,2,,212.54,94,right,212.54,ok,1,7,2,1,,,1,10,150
28682,game,3,,,7,1,,,147,2,,,94,,,ok,1,8,2,1,,,1,10,150
28780,game,3,,,7,1,,,147,2,,,94,,,ok,1,9,2,1,,,1,10,150
28781,game,3,,,7,1,,,147,2,,,94,,,ok,1,9,2,1,,,1,10,150
28798,game,3,,,7,1,,,147,2,,,94,,,ok,1,9,2,1,,,1,10,150
28799,game,3,,,7,1,,,147,2,,,94,,,ok,1,10,2,1,,,1,10,150
28859,game,3,,,7,1,,,147,2,,,94,,,ok,1,11,2,1,,,1,10,150
28860,game,3,,,7,1,,,147,2,,,94,,,ok,1,11,2,1,,,1,10,150
28878,game,3,,,7,1,,,147,2,,,94,,,ok,1,11,2,1,,,1,10,150
28938,game,3,,,7,1,,,147,2,,,94,,,ok,1,12,2,1,,,1,10,150
28942,game,3,,,7,1,,,147,2,,,94,,,ok,1,13,2,1,,,1,10,150
28943,game,3,,,7,1,,,147,2,,,94,,,ok,1,13,2,1,,,1,10,150
29036,game,3,,,7,1,,,147,2,,,94,,,ok,1,14,2,1,,,1,10,150
29042,game,3,,,7,1,,,147,2,,,94,,,ok,1,15,2,1,,,1,10,150
29101,game,3,,,7,1,247.1,,147,2,,,94,,,ok,1,16,2,1,,,1,10,150
29102,game,3,,,7,1,247.1,,147,2,,,94,,,ok,1,16,2,1,,,1,10,150
29119,game,3,,,7,1,247.1,,147,2,,,94,,,ok,1,16,2,1,,,1,10,150
29195,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,17,2,1,,,1,10,150
29196,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,17,2,1,,,1,10,150
29213,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,17,2,1,,,1,10,150
29214,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,18,2,1,,,1,10,150
29264,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,19,2,1,,,1,10,150
29267,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,20,2,1,,,1,10,150
29273,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,21,2,1,,,1,10,150
29351,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,22,2,1,,,1,10,150
29351,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,22,2,1,,,1,10,150
29368,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,23,2,1,,,1,10,150
29448,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,24,2,1,,,1,10,150
29452,game,3,,,7,1,,247.1,154,2,,,94,centre,247.1,ok,1,25,2,1,,,1,10,150
29459,game,3,,,7,1,144.11,247.1,154,2,,,94,centre,247.1,ok,1,26,2,1,,,1,10,150
29554,game,3,,,7,1,144.11,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29564,game,3,,,7,1,144.11,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29566,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29651,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29652,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29670,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29671,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29768,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29769,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29787,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29788,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29789,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29878,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29879,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29897,game,3,,,7,1,,144.11,161,2,,,94,centre,144.11,ok,0,0,2,1,1,2,1,10,150
29975,game,3,,,7,1,,,161,2,,,94,,,ok,1,0,2,1,,,1,10,150
29976,game,3,,,7,1,,,161,2,,,94,,,ok,1,0,2,1,,,1,10,150
29992,game,3,,,7,1,,,161,2,,,94,,,ok,1,0,2,1,,,1,10,150
29993,game,3,,,7,1,204.17,,161,2,,,94,,,ok,1,1,2,1,,,1,10,150
29994,game,3,,,7,1,204.17,,161,2,,,94,,,ok,1,1,2,1,,,1,10,150
30062,game,3,,,7,1,204.17,204.17,168,2,,,94,centre,204.17,ok,1,2,2,1,,,1,10,150
30068,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,3,2,1,,,1,10,150
30167,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,4,2,1,,,1,10,150
30169,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,4,2,1,,,1,10,150
30190,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,5,2,1,,,1,10,150
30191,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,6,2,1,,,1,10,150
30269,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,7,2,1,,,1,10,150
30271,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,8,2,1,,,1,10,150
30272,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,8,2,1,,,1,10,150
30294,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,9,2,1,,,1,10,150
30370,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,10,2,1,,,1,10,150
30375,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,11,2,1,,,1,10,150
30376,game,3,,,7,1,,204.17,168,2,,,94,centre,204.17,ok,1,12,2,1,,,1,10,150
30473,game,3,,,7,1,,,168,2,,,94,,,ok,1,13,2,1,,,1,10,150
30475,game,3,,,7,1,,,168,2,,,94,,,ok,1,14,2,1,,,1,10,150
30476,game,3,,,7,1,,,168,2,,,94,,,ok,1,14,2,1,,,1,10,150
30496,game,3,,,7,1,,,168,2,,,94,,,ok,1,14,2,1,,,1,10,150
30497,game,3,,,7,1,,,168,2,,,94,,,ok,1,14,2,1,,,1,10,150
30532,game,3,,,7,1,,,168,2,,,94,,,ok,1,15,2,1,,,1,10,150
30677,game,3,,,7,1,,,168,2,,,94,,,ok,1,16,2,1,,,1,10,150
30680,game,3,,,7,1,,,168,2,,,94,,,ok,1,17,2,1,,,1,10,150
30681,game,3,,,7,1,,,168,2,,,94,,,ok,1,17,2,1,,,1,10,150
30706,game,3,,,7,1,,,168,2,,,94,,,ok,1,17,2,1,,,1,10,150
30707,game,3,,,7,1,,,168,2,,,94,,,ok,1,18,2,1,,,1,10,150
30708,game,3,,,7,1,,,168,2,,,94,,,ok,1,18,2,1,,,1,10,150
30781,game,3,,,7,1,,,168,2,,,94,,,ok,1,19,2,1,,,1,10,150
30784,game,3,,,7,1,,,168,2,,,94,,,ok,1,20,2,1,,,1,10,150
30883,game,3,,,7,1,,,168,2,254.52,,94,,,ok,1,21,2,1,,,1,10,150
30884,game,3,,,7,1,,,168,2,,,94,,,ok,1,21,2,1,,,1,10,150
30903,game,3,,,7,1,,,168,2,,,94,,,ok,1,22,2,1,,,1,10,150
30904,game,3,,,7,1,,,168,2,,,94,,,ok,1,22,2,1,,,1,10,150
30917,game,3,,,7,1,,,168,2,,,94,,,ok,1,23,2,1,,,1,10,150
30917,game,3,,,7,1,,,168,2,,,94,,,ok,1,23,2,1,,,1,10,150
30994,game,3,,,7,1,,,168,2,,,94,,,ok,1,24,2,1,,,1,10,150
30996,game,3,,,7,1,,,168,2,,,94,,,ok,1,24,2,1,,,1,10,150
31009,game,3,,,7,1,,,168,2,,,94,,,ok,1,25,2,1,,,1,10,150
31089,game,3,,,7,1,,,168,2,,,94,,,ok,1,26,2,1,,,1,10,150
31090,game,3,,,7,1,,,168,2,,,94,,,ok,1,26,2,1,,,1,10,150
31108,game,3,,,7,1,,,168,2,,,94,,,ok,1,26,2,1,,,1,10,150
31108,game,3,,,7,1,,,168,2,,,94,,,ok,1,26,2,1,,,1,10,150
31146,game,3,,,7,1,,,168,2,,,94,,,ok,1,27,2,1,,,1,10,150
31190,game,3,,,7,1,,,168,2,,,94,,,ok,1,28,2,1,,,1,10,150
31196,game,3,,,7,1,,,168,2,,,94,,,ok,1,29,2,1,,,1,10,150
31294,game,3,,,7,1,,,168,2,,,94,,,ok,1,30,2,1,,,1,10,150
31294,game,3,,,7,1,,,168,2,,,94,,,ok,1,30,2,1,,,1,10,150
31312,game,3,,,7,1,,,168,2,,,94,,,ok,1,30,2,1,,,1,10,150
31394,game,3,,,7,1,,,168,2,,,94,,,ok,1,31,2,1,,,1,10,150
31394,game,3,,,7,1,,,168,2,,,94,,,ok,1,31,2,1,,,1,10,150
31411,game,3,,,7,1,,,168,2,,,94,,,ok,1,31,2,1,,,1,10,150
31411,game,3,,,7,1,,,168,2,,,94,,,ok,1,31,2,1,,,1,10,150
31422,game,3,,,7,1,,,168,2,,,94,,,ok,1,31,2,1,,,1,10,150
31498,game,3,,,7,1,,,168,2,,,94,,,ok,1,32,2,1,,,1,10,150
31498,game,3,,,7,1,,,168,2,,,94,,,ok,1,32,2,1,,,1,10,150
31517,game,3,,,7,1,,,168,2,,,94,,,ok,1,33,2,1,,,1,10,150
31597,game,3,,,7,1,,,168,2,95.46,,94,,,ok,1,34,2,1,,,1,10,150
31598,game,3,,,7,1,,,168,2,95.46,,94,,,ok,1,34,2,1,,,1,10,150
31627,game,3,,,7,1,,,168,2,95.46,,94,,,ok,1,34,2,1,,,1,10,150
31628,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31629,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31701,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31702,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31728,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31756,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31757,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31862,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31862,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31891,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31892,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31915,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31954,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31954,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
31982,game,3,,,7,1,,,168,2,,95.46,94,right,95.46,ok,0,0,2,1,2,1,1,10,150
32027,game,3,,,7,1,,,168,2,,,94,,,ok,1,1,2,1,,,1,10,150
32028,game,3,,,7,1,,,168,2,,,94,,,ok,1,1,2,1,,,1,10,150
32050,game,3,,,7,1,,,168,2,,,94,,,ok,1,2,2,1,,,1,10,150
32113,game,3,,,7,1,,,168,2,,,94,,,ok,1,3,2,1,,,1,10,150
32114,game,3,,,7,1,,,168,2,,,94,,,ok,1,3,2,1,,,1,10,150
32138,game,3,,,7,1,,,168,2,,,94,,,ok,1,3,2,1,,,1,10,150
32167,game,3,,,7,1,75.39,,168,2,,,94,,,ok,1,4,2,1,,,1,10,150
32171,game,3,,,7,1,75.39,,168,2,,,94,,,ok,1,4,2,1,,,1,10,150
32255,game,3,,,7,1,103.6,,174,2,,,94,,,ok,1,5,2,1,,,1,10,150
32255,game,3,,,7,1,103.6,,174,2,,,94,,,ok,1,5,2,1,,,1,10,150
32278,game,3,,,7,1,103.6,,174,2,,,94,,,ok,1,5,2,1,,,1,10,150
32335,game,3,91.32,,7,1,,,180,2,,,94,,,ok,1,6,2,1,,,1,10,150
32336,game,3,91.32,,7,1,,,180,2,,,94,,,ok,1,6,2,1,,,1,10,150
32366,game,3,91.32,,7,1,,,180,2,,,94,,,ok,1,6,2,1,,,1,10,150
32417,game,3,91.32,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32418,game,3,91.32,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32517,game,3,91.32,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32528,game,3,91.75,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32529,game,3,91.75,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32547,game,3,91.75,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32548,game,3,91.75,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32590,game,3,91.75,91.32,7,1,,,180,2,,,94,left,91.32,ok,0,0,2,1,0,1,1,10,150
32622,game,3,91.75,91.75,7,1,60.23,,180,2,,,94,left,91.75,ok,0,0,2,1,0,1,1,10,150
32623,game,3,91.75,91.75,7,1,60.23,,180,2,,,94,left,91.75,ok,0,0,2,1,0,1,1,10,150
32642,game,3,,91.75,7,1,60.23,,181,2,,,94,left,91.75,ok,0,0,2,1,0,1,1,10,150
32643,game,3,,91.75,7,1,60.23,,182,2,,,94,left,91.75,ok,0,0,2,1,0,1,1,10,150
32721,game,3,,91.75,7,1,60.23,60.23,187,2,,,94,centre,60.23,ok,0,0,2,1,1,1,1,10,150
32729,game,3,,91.75,7,1,60.23,60.23,187,2,,,94,centre,60.23,ok,0,0,2,1,1,1,1,10,150
32734,game,3,,91.75,7,1,59.84,60.23,187,2,,,94,centre,60.23,ok,0,0,2,1,1,1,1,10,150
32856,game,3,,91.75,7,1,59.84,59.84,187,2,,,94,centre,59.84,ok,0,0,2,1,1,1,1,10,150
32857,game,3,,91.75,7,1,59.84,59.84,187,2,,,94,centre,59.84,ok,0,0,2,1,1,1,1,10,150
32888,game,3,,91.75,7,1,59.84,59.84,187,2,,,94,centre,59.84,ok,0,0,2,1,1,1,1,10,150
32889,game,3,,91.75,7,1,59.84,59.84,187,2,,,94,centre,59.84,ok,0,0,2,1,1,1,1,10,150
32890,game,3,,91.75,7,1,61.16,59.84,187,2,,,94,centre,59.84,ok,0,0,2,1,1,1,1,10,150
32890,game,3,,91.75,7,1,61.16,59.84,187,2,,,94,centre,59.84,ok,0,0,2,1,1,1,1,10,150
32938,game,3,,91.75,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
32939,game,3,,91.75,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33032,game,3,,,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33032,game,3,,,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33046,game,3,,,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33047,game,3,,,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33130,game,3,,,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33131,game,3,,,7,1,,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33149,game,3,,,7,1,88.41,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33153,game,3,,,7,1,88.41,61.16,187,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33190,game,3,,,7,1,89.61,61.16,192,2,,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33195,game,3,,,7,1,89.61,61.16,193,2,118.3,,94,centre,61.16,ok,0,0,2,1,1,1,1,10,150
33241,game,3,,,7,1,89.61,89.61,194,2,118.3,118.3,94,centre,89.61,ok,0,0,1,1,1,1,1,10,150
33268,game,3,,,7,1,85.94,89.61,194,2,118.3,118.3,94,centre,89.61,ok,0,0,1,1,1,1,1,10,150
33276,game,3,,,7,1,85.94,89.61,194,2,91.91,118.3,94,centre,89.61,ok,0,0,1,1,1,1,1,10,150
33277,game,3,,,7,1,85.94,89.61,194,2,91.91,118.3,94,centre,89.61,ok,0,0,1,1,1,1,1,10,150
33350,game,3,,,7,1,85.94,85.94,194,2,,91.91,101,centre,85.94,ok,0,0,1,1,1,1,1,10,150
33350,game,3,,,7,1,85.94,85.94,194,2,,91.91,101,centre,85.94,ok,0,0,1,1,1,1,1,10,150
33373,game,3,,,7,1,81.58,85.94,194,2,,91.91,101,centre,85.94,ok,0,0,1,1,1,1,1,10,150
33374,game,3,,,7,1,81.58,85.94,194,2,,91.91,101,centre,85.94,ok,0,0,1,1,1,1,1,10,150
